content,score,Label
"Mau buat video gameplay nya Evil Nun takut sendirian ehh sebelum mulai coba-coba dlu ahh pencet-pencet tombol sebelum start game, ehh gk nyangka kepencet logo nya mirip loganya discord kepencet trus masuk discord langsung download dan bisa chat sama gamers-gamers lainnya. Thanks... ;-)",5,Positif
Cakep dah yang yang penting 耳机,5,Positif
Bagus banget app ini terima kasih discord,5,Positif
Sebenernya sebelum di update it all going fine but setelah update nggak bisa login dan register-_,4,Positif
Sangat Puas. Tingkatkan & Tambahkan Bahasa indonesia. Supaya mudah di mengerti,5,Positif
"Kenapa gk ada bahasa indonesia? Saya jadi susah untuk ngotak ngatik nya krn takut salah dan takut jdi ganggu anak ke hp saya nya,jd tolong bahasa indonesia ada-in 👍🏻",4,Positif
Tiba tiba dc terus connecting 2 jam gak beres beres akhirnya gw instal ulang tetep cuma muter di lobby. Padahal gw lagi main anjay kan nih app.,1,Negatif
Eits....coba dulu bosqqu klo bagus gw kasih 5 binangs,3,Netral
Kenapa sekarang saya kalo pencet home langsung disconect dan dulu bisa kok tolong jawab dan kasi tau untuk membenarkan....,5,Positif
Bagus ini aplikasi bisa buat Main Bareng,5,Positif
Tolong diinput bahasa Indonesia. Terimakasih,5,Positif
Ini gimana di pencet register sama login kok gk bisa malah kembali lagi ke menu awal gimana mau daftar atau doscord kalo seperti itu:v,4,Positif
Bagus sekali saya bisa vcs di aplikasi ini,5,Positif
Ini selalu pas masuk keluar keluar dan keluar,1,Negatif
Bagus banget apk nya seru bisa ngobrol bersama teman yang jaraknya jauh,5,Positif
Ini gimana si udah registrasi tapi gak bisa gara gara recaptha,1,Negatif
Tidak bisa dowlond tolong di perbaiki,3,Netral
Mg makasih discordapp aku jadi bisa join private server di growtopia aku sekarang mod!!,5,Positif
Wah parah gak bisa register selalu bermasalah tolong perbaiki,1,Negatif
Bagus lah aplikasi sangat bagus makanya ku kasih bintang 5,5,Positif
"Yang penting intinya, gaming sambil komunikasi",5,Positif
Kenapa saat saya main mobile legend discord saya langsung mati ya? Yang tau tolong info nya ya,4,Positif
Saya download aplikasi ini cuma buat main private server GT,5,Positif
Bagus bagus untuk para gemers,5,Positif
👍👍👍 sangat mudah digunakan dan juga voice chat jelas tidak ada masalah dan yang pasti lancar,5,Positif
Awalnya bisa. Setelahnya gabisa dibuka. Kadang bisa kadang tidak. Tapi banyak tidaknya. Kuota koneksi jaringan semua ada. Tapi sulit untuk masuk. Ketika reCAPCHA pasti sering error. Sudah diklik benar dan selanjutnya. Pasti kluar kluar dan kluar.,1,Negatif
"Setelah update kaya tai ,susah terhubung kadang keluar sendiri ,anjing",2,Negatif
Terimakasih discordapp. Saya suka banget bisa nelfon sama teman teman. Dan bisa juga sambil main ngomong sama teman. Bisa aliansi. Enak lah pokoknya saya berterimakasih banget sama orang yang udah ciptakan aplikasi ini. Semoga sukses terus ya sekali lagi berterimakasih banget 👍👍☺,5,Positif
Hey discord kenapa aku ngak bisa log in akun cuk padahal sandi udah bener mana kadang mic mati sendiri,3,Netral
Apl ini sangat bagus untuk mabar bersama teman,5,Positif
Kenapa saya mau ngobrol gak bisa padahal gak di mute mic nya suara orang kedengaran suara saya gak keluar.Tolong di perbaiki,4,Positif
Kenapa discord gak bisa login lagi,3,Netral
Kenapa ga bisa masuk padahal sudah diupdate kecewa nihh,2,Negatif
"Aplikasinya sudah bagus buat nelfonan saat main game, cuma di hp saya google pixel xl masih ada bug, dimana suara ingame pubg nya masih terdengar, dari suara tembakan, step, mobil dll.",3,Netral
Membantu dalam menggunakan strategi dalam bermain game pada Group,5,Positif
"ada masalah pada sa'at saya berbicara,suara tidak masuk sama sekali",1,Negatif
Suka ada iklan lewat,5,Positif
Bagus banget cuma sayang sering force close atau disconect padahal saya tidak memencet tombol disconect,3,Netral
Selalu minta update melulu belakangan ini..,2,Negatif
"Kenapa ketika discord nyala kemudian saya masuk game ketika mic pada game saya aktifkan ada tulisan ""discord sedang melakukan perekaman suara, game sementara tidak dpt melakukan perekaman"", sedangkan punya teman saya mic discord & mic game keduanya bisa nyala bersamaan",3,Netral
Bagus untuk project juga sip lah,5,Positif
Aku suka gara gara aku main GT private,5,Positif
"Min knp pas saya login kok ada tulisan recapcta failed , butuh saran",4,Positif
"Bagus, jika bisa kasih menu buat mencari grub via nama grub bukan hanya dengan ID.",5,Positif
Misi min ini saya kok gabisa mic nya?,2,Negatif
"Mau tanya kenapa di hp pocophone f1,ketika menggunakan headset,suara dari mic nya saya ngk ada sama sekali.tolong di bantu",2,Negatif
Tidak bisa login padahal sudah pernah buat coba reset juga blm bisa please bug fix captcha,1,Negatif
Aplikasi yang sama sekali tidak bermutu. Akses verify katanya email does not exist padahal sudah di masukkan email yang valid..,1,Negatif
Kok aps main discordnya suka dc yah. Tapi lo lagi gk main gk pernah dc discordnya😢😢. Tolong perbaiki dong,3,Netral
Saat play music suaranya suka random tau2 gede . Selebihnya sih oke,4,Positif
Kaga bisa chat atau apapun padahal email udh bener,1,Negatif
Bagus banget salut sama ini discordnya min thanks ya,5,Positif
Tolong dong .. ngga bisa open mic aku .. udah dicoba berulang kali tapi ngga bisa,1,Negatif
"Mantap dih discord berkat kamu saya bisa maen fruit ninja ama bareng ama temen2 lewat mic, tapi temen saya disebelah saya, hehe kontol pokoknya da best lah buat developer saya doakan panjang umur",5,Positif
Suka putus sendiri lah pusing kalau lagi main,2,Negatif
"Kenapa kalo pake headset suara saya gk keluar, sudah saya coba pakai headset yg lain juga tetep sama, tolong diperbaiki makasi",2,Negatif
Bisa mabar bareng teman teman saya pake discord karna bisa ada suara bagus aplikasinya,5,Positif
Susah loginnya Kalau pakek akun kita susah paswordnya gk bisa masuk tolong di perbaiki dengan baik tolong.Dan Tolong jawab juga dong Discord Inc,1,Negatif
Ini kenapa di OPPO F7 suara dari game menjadi tidak jelas ketika menggunakan aplikasi ini? Tolong perbaiki!,2,Negatif
"Gimana nih Recaptcha gabisa menerima,masa iya mau buat akun lagi",1,Negatif
Terima kasih karena saya bisa berkomunikasi dengan teman segame,4,Positif
Karna saya tidak bisa login dan tidak bisa regrister..,2,Negatif
Nice bisa chatingan sama top global free fire......thanks yg bikin aplikasi ini jadi saya bisa chatingan sama top player free fire,5,Positif
Woy kok gue download udah ada tulisan instal tiba tiba ngak ke instal njing,5,Positif
Keren sih cuma suka eror meski pake pocophone,5,Positif
asik juga untuk touring dan main game walaupun gak punya sena buat di helm,5,Positif
Mantap kali cukup mantap,5,Positif
"Pas lagi voice chat, ketika masuk game, suara voice chat nya hilang",2,Negatif
Kenapa kalau diluar game suaranya cemprenv,2,Negatif
tolong akun saya admin diperbaiki ketika saya login muncul kata #the captcha failed. please try again. dan saya tidak bisa di akses masuk VERIFY,3,Netral
voice nya suaranya kecil padahal uda di cek volume besar semua tetep aja suara nya kecil,1,Negatif
"Mic error ketika menggunakan headset,, tolong di perbaiki..",1,Negatif
Membantu sekali buat mabar mobile,5,Positif
"Sudah bagus dan cukup membantu, Terus Tingkatkan",5,Positif
Bolehkah beberapa dari kalian memberitahu aku game yg menyenangkan agar aku bosa beramain dengan kalian =D,3,Netral
Kenapa di pocophone f1 tidak keluar suara bila bicara pakai headset,1,Negatif
Kok gak ada bahasa indo nya ya.. Gimana ni,4,Positif
Gimana cara chat suara ya??,3,Netral
"Tolong perbaikannya hp saya samsung J7 Pro . Pada saat saya streaming game + discord , di dalam streaming tersebut tidak terdengar suara apa pun . Mohon perbaikannya terimakasih",3,Netral
"Masa pas saya log-in email, Email saya salah/gak di temukan",1,Negatif
Luncurkan versi litenya pliss,4,Positif
Saya sangat suka aplikasi ini dapat mempermudah saya saat berbicara dengan teman saya pada saat main game,5,Positif
Kenapa tidak bisa login ? harus isi Captcha tapi ngga ada gambar captcha sama sekali?,3,Netral
Ko ngga bisa di dowload apa hp guanya gimaba nih,1,Negatif
Memang bagus buat para gamers,5,Positif
Donload lah aplikasi ini sangat bagus bagi kalian,5,Positif
"Min ini dc nya ngebug, saya ngomong via earphone gabisa tapi kalo untuk whatsapp bisa. Tolong di perbaiki min",5,Positif
Tambahin bahasa indonesia admin Saya g ngerti bhasa inggris soal nya susah yg g ngerti bhasa inggris,4,Positif
"Kenapa yaa setiap di pertengahan game , discord nya selalu keluar sendiri ? Tolong di perbaiki lagi",3,Netral
KENAPA WITHDRAW SAYA BELUM MASUK JUGA HAMPIR SEMINGGU BELUM MASUK,1,Negatif
Mohon agar tidak terputus ketika memulai game bareng teman teman. Itu saja. Sisanya sudah cukup.,4,Positif
"Apaan sih, registernya pake CAPTCHA, pake error segala tu CAPTCHA goblok banget",3,Netral
Sya mau login ngga bisa-bisa padahal jaringan bagus,1,Negatif
bagus buat para gamers,4,Positif
Ah udah pasti bagus dan berguna fix 5 stars,5,Positif
"Knp saya g bisa denger suara temen saya,padahal tmn saya bisa dengar suara saya??",2,Negatif
Kenapa di hp pocophone f1 kalo pakai earphone.. mic tidak berfungsi.. tapi di aplikasi lain.. gak masalah pke earphone gamasalah..,4,Positif
Mantap Buat Para Gamers Jadi Bisa Berkomunikasi Oleh Org Yg Jauh..,5,Positif
Tolong dong min kasih tau cara daftarnya jangan kasih tau yang udah siap,2,Negatif
"Suka force close kalau di pakai sambil main game.. tolong di fix, notifnya tetap masuk walaupun udh di block notifikasi.. tolong di fix juga.. kalau ga baku hantam kyta>:(",2,Negatif
Saya menggunakan pocophone f1 saat menggunakan headseat suara saya tidak terdeteksi oleh teman2 saya,2,Negatif
Makasih atas apk ini dapat memberi saya teman baru dan dapat berkomunikasi dengan Teman jauh thxs ya,5,Positif
Kenapa discord gua tiba2 nga bisa?,1,Negatif
Di hp samsung j1 2016 ga bisa voice chat harus di ubah dlu ke tap jdi gw tap apa ntr baru suaranya muncul tpi klau ga gw ga bisa ngomong fix pls,2,Negatif
G bsa upload gmbar make frmat PNG pas diupload mlah jdi link dan hrus didownload lwat browser dan itu ngeribetin Pdhal di settingan g diotak atik sama sekali Tolong di fix kedepannya,2,Negatif
Tolong kok pas pilihan login sama register udh dipilih kok gk respon sama sekali ya...... Tolong dong perbaiki,1,Negatif
gk bisa di dwnload,1,Negatif
"saya menggunakan perangkat Pocophone F1 by Xiaomi, saat melakukan panggilan suara dengan Teman teman saya menggunakan headset suara saya tidak terdeteksi/ tidak ada dan tidak terdengar oleh mereka. padahal microphone pada heasset saya dalam kondisi yg bagus. mohon solusi nya",1,Negatif
"Capthanya gabisa, gausah di pake captcha, kesel",1,Negatif
"Saya gak bisa registrasi, gak bisa tersambung ke layanan re chaptha. Gimana solusinya please?",1,Negatif
Recomended buat gamer yg pengen voice chat,5,Positif
"Gimana nih saya gak bisa login. Chapta nya eror, di buka di browser pun tetap eror. Mending hapus aja lah gak usah chapta chapta. Mana ada robot yg mau login ke discord",1,Negatif
Menjadikan main bareng dari kejauhan lebih menyenangkan :),5,Positif
"App jadi eror ga bisa masuk ke discord "" ada tulisan sayang nya diacord telah berhenti "" padahal kemaren masih bisa",2,Negatif
"Enak buat komunikasi sama temen pas maen game, tingkatkan terus kualitasnua",5,Positif
Mantap walaupun blom di coba,5,Positif
"#Khezan10, itu hp mu yang sangat sangat jelek, hp busuk di tuku arp tuku gk dwe duet o",5,Positif
"Kok nggak bisa messages??? Saya di suruh verify account agar dapat send messages dan udah saya send akun saya trus setelah di kirim ada pemberitahuan ""we have send you a new verification email to *** please check both your inbox and spam folder"" tapi nggak ada pesan yang masuk trus saya coba lagi dan ada pemberitahuan ""you are being rate limited"" di server lainnya juga gitu apa hanya saya aja yang ngalamin hal ini? padahal saya suka banget app ini💝 tolong penjelasannya🙏",4,Positif
"Sering Force Close, dan itu sangat mengganggu, padahal koneksi lancar, ram masih ringan, dan bukan hanya saya, teman-teman saya yang sedang voice chat grup juga semua nya mengalami force close. Mohon di perbaiki untuk rating yang lebih baik.",3,Netral
Aplikasi yang dapat mempersatukan bangsa.,5,Positif
"sering keluar sendiri, tapi ttap aku ksih 5 bntang",5,Positif
"Kok stiap ak mau ganti profil ,lgsg ad tulisan discord telah dihentikan gitu sih, kesel ak tuh😪",1,Negatif
Asu woy kok hp Asus ZenFone max 3 gk bisa voice jancuk benerin bukan di lihat doang !!!!!!,1,Negatif
Tolong dong dikasih bahasa Indonesia,4,Positif
Kenapa sekarang sering disconnect,2,Negatif
Aplikasi ini memamg seru aku doakan semoga berkembang aplikasi ini ya😁....,5,Positif
Jelek kyk produk ini tapi harus diingat oleh orang yg enak dan menolong dan saling bantu kamu yang mana lawak Batak yang tidak akan pernah bisa bantu apa yang tidak akan pernah bisa bantu apa yang tidak akan pernah bisa bantu kamu yang mana lawak klub yg tau jawab untuk di Bali Indonesia my life one ya kau tidak akan ada,5,Positif
"Entah knpa slalu close sendiri, padahal aplikasi yg lainyan baik baik saja",1,Negatif
Mantap jiwa saya suka mantap tolong di kembang kan lagi yaaa developer nya😃😃😄,5,Positif
Kok suaranya gak kedengeran saat live,3,Netral
Bagus dan memuaskan,5,Positif
"Aplikasiinya sih seru banget karen ini buat gamers""",5,Positif
Gak bisa nlpn . Terhenti mulu bacaannya gimna nih . Chat bisa tpi nlpn gak bisa,5,Positif
Bagus mantap suaranya juga tidak patah patah ditingkatkan kembali,5,Positif
Udah bagus....tapi klo pas maen dapet 10 mnt an apk nya kok ngilang,4,Positif
Kenapa gak bisa mendownload. Padahal jaringan bagus ram masih banyak ruang kosong. #xiomi_redmi_5+,1,Negatif
Sangat membantu para gamer,5,Positif
gagal verify re capta terus katanya kagak nyambung ke re capta solusinya gimana nih gan mohon penjelasannya,1,Negatif
Keren sih biar gak di ngobrol dalam game tinggal download discort,5,Positif
Nice... Tinggal tambah feature ganti suara...😁,5,Positif
Bisa Bantu aku recording Jangan Lupa Subscribe dengan tulis di pencarian ReX Gaming My New Intro,5,Positif
Tolong kasih kemudahan biar gak selalu keluar saat main bagi yang ram 1 gb lah min,3,Netral
mohon di perbaharui lg min masih sering keluar sendiri,3,Netral
pengalaman menggunakan discord yg menyenangkan. Mabar gan?,5,Positif
Suaranya jernih bagus suka banget,5,Positif
Setelah di update malah sering keluar2 sendiri bikin gak nyaman,1,Negatif
Njir bagus apknya. Buat yang gbisa login. Tolong dicerna bacaannya. Kalau gabisa bahasa inggris tanya bapakkau la 😂,5,Positif
Kualitas Suara nya masih kurang bagus.. Tolong tingkat kan..,3,Netral
"Cocok bagi yg suka game online, Seperti. Pubg, fire free, point blank, coc, ml. Dan banyak game online lainya tambah seru kalo pake aplikasi discord, kita bisa main game+ngobrol bareng rekan sesama game/se klan. ""TINGGKAT KAN PAK ADMIN""",5,Positif
Tolong di perbanyak emoticon'ny 😂😂 biar tmbh seru,5,Positif
Yang kerja cuma ngeluh pake aplikasi ini adalah org yg gak ngerti cara pake dan kampungan pastinya...aplikasi keren gini kok di bilang ini itu lah..,5,Positif
knp kl lagi main pk dc tb2 mati sendiri tolong perbaiki min,3,Netral
"Mohon di tambahkan bahasa indonesia,terima kasih saya kasih bintang full",3,Netral
Kok gak bisa nulis pesan,5,Positif
"Yang bikin aplikasi otak kontol,kebanyakan makan sate itil makanya close mulu",1,Negatif
gg gua boleh mabar bareng thx yang udah buat aplikasi,5,Positif
Aplikasi apaan nii gk masak waktu ferivikasi klo gua robot gagal mulu dibennerin ni aplikasi,1,Negatif
Di kasih bahasa Indonesia,3,Netral
Sering eror n suka keluar sendiri... Kadang suara gk bisa di denger sama teman...,2,Negatif
Sata suka dengan aplikasi ini jadi saya bisa ngomong sama gemers,5,Positif
"Perlu ditingkatkan lagi ni apk biar lebih mntp, dan sediakan versi bahasa indo nya ya",5,Positif
Perlu Ada Penggunaan Bahasa Indonesia Min Tolong Perbaiki,3,Netral
"Tolong benerin buat hp pocophone tidak suport mic bila memakai headset atau earphone, secepatannya terima kasih",2,Negatif
"Aplikasi yang cukup baik, mungkin bisa menyaingi aplikasi chatting lain",5,Positif
Bagus apknya tadi lag kalau pake voice chat,4,Positif
Help me ...ini knp kok gak bisa login min padahal email dah benar...tertulis (email does not exit),2,Negatif
Mataps karena pas aku lagi ngebuat vidio untuk you tubr kedengaran jadi engga lagi deh yang engga bisa tanpa discord aku engga bisa berimajinasi lol,5,Positif
Aplikasi yang sangat menguntung kan,5,Positif
Sangat membantu dalam chatting an saat dalam game,4,Positif
Bahasa indonesianya mana,3,Netral
"Tolong diperbaiki soal masukin ke Gmail, saya sudah berulang kali password Gmail saya juga tidak bisa dibuka",4,Positif
"di discord saya memasukkan bot untuk lagu saat saya kecilkan volume nya bisa tapi saat saya keluar discord dan masuk lagi, volume dari bot tadi kembali ke volume semula tapi pas dilihat tanda volumenya sudah dikecilkan seperti yang saya kecilkan saat awal tadi, itu bisa di pebaiki saat saya menggerakkan tanda volumenya lagi. saya merasa terganggu soal itu, masa saya harus seperti itu dulu untuk mengecilkan volumenya. tolong di perbaiki ya... please tapi itu bukan hanya untuk bot, ke teman juga seperti itu. terima kasih",5,Positif
